1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 470000002C362321
Is Mission Active?  true
Mission Start:  Thu Dec 20 08:01:00 CST 2012
Sample Rate:  Every 240 minute(s)
Number of Mission Samples:  1142
Total Samples:  2206
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
3/23/13 9:01:00 PM,C,5.5
3/24/13 1:01:00 AM,C,5.5
3/24/13 5:01:00 AM,C,6
3/24/13 9:01:00 AM,C,5.5
3/24/13 1:01:00 PM,C,5
3/24/13 5:01:00 PM,C,4.5
3/24/13 9:01:00 PM,C,4.5
3/25/13 1:01:00 AM,C,4.5
3/25/13 5:01:00 AM,C,4.5
3/25/13 9:01:00 AM,C,4.5
3/25/13 1:01:00 PM,C,4.5
3/25/13 5:01:00 PM,C,5
3/25/13 9:01:00 PM,C,5
3/26/13 1:01:00 AM,C,4.5
3/26/13 5:01:00 AM,C,5
3/26/13 9:01:00 AM,C,5
3/26/13 1:01:00 PM,C,5
3/26/13 5:01:00 PM,C,5.5
3/26/13 9:01:00 PM,C,5.5
3/27/13 1:01:00 AM,C,5.5
3/27/13 5:01:00 AM,C,5.5
3/27/13 9:01:00 AM,C,5.5
3/27/13 1:01:00 PM,C,5.5
3/27/13 5:01:00 PM,C,6
3/27/13 9:01:00 PM,C,6
3/28/13 1:01:00 AM,C,6
3/28/13 5:01:00 AM,C,6
3/28/13 9:01:00 AM,C,6.5
3/28/13 1:01:00 PM,C,6.5
3/28/13 5:01:00 PM,C,7
3/28/13 9:01:00 PM,C,7
3/29/13 1:01:00 AM,C,7
3/29/13 5:01:00 AM,C,7.5
3/29/13 9:01:00 AM,C,7.5
3/29/13 1:01:00 PM,C,7.5
3/29/13 5:01:00 PM,C,7.5
3/29/13 9:01:00 PM,C,8
3/30/13 1:01:00 AM,C,8
3/30/13 5:01:00 AM,C,8
3/30/13 9:01:00 AM,C,8.5
3/30/13 1:01:00 PM,C,8.5
3/30/13 5:01:00 PM,C,8.5
3/30/13 9:01:00 PM,C,8.5
3/31/13 1:01:00 AM,C,8.5
3/31/13 5:01:00 AM,C,8.5
3/31/13 9:01:00 AM,C,8.5
3/31/13 1:01:00 PM,C,9
3/31/13 5:01:00 PM,C,9
3/31/13 9:01:00 PM,C,9
4/1/13 1:01:00 AM,C,9.5
4/1/13 5:01:00 AM,C,9.5
4/1/13 9:01:00 AM,C,9
4/1/13 1:01:00 PM,C,9
4/1/13 5:01:00 PM,C,9.5
4/1/13 9:01:00 PM,C,9.5
4/2/13 1:01:00 AM,C,9.5
4/2/13 5:01:00 AM,C,8.5
4/2/13 9:01:00 AM,C,7.5
4/2/13 1:01:00 PM,C,7.5
4/2/13 5:01:00 PM,C,7.5
4/2/13 9:01:00 PM,C,7.5
4/3/13 1:01:00 AM,C,8
4/3/13 5:01:00 AM,C,7
4/3/13 9:01:00 AM,C,6.5
4/3/13 1:01:00 PM,C,6.5
4/3/13 5:01:00 PM,C,7
4/3/13 9:01:00 PM,C,7.5
4/4/13 1:01:00 AM,C,8
4/4/13 5:01:00 AM,C,7.5
4/4/13 9:01:00 AM,C,7
4/4/13 1:01:00 PM,C,7.5
4/4/13 5:01:00 PM,C,8
4/4/13 9:01:00 PM,C,8.5
4/5/13 1:01:00 AM,C,8.5
4/5/13 5:01:00 AM,C,8.5
4/5/13 9:01:00 AM,C,7.5
4/5/13 1:01:00 PM,C,8
4/5/13 5:01:00 PM,C,8.5
4/5/13 9:01:00 PM,C,9
4/6/13 1:01:00 AM,C,9.5
4/6/13 5:01:00 AM,C,9.5
4/6/13 9:01:00 AM,C,9.5
4/6/13 1:01:00 PM,C,10
4/6/13 5:01:00 PM,C,10.5
4/6/13 9:01:00 PM,C,10.5
4/7/13 1:01:00 AM,C,11
4/7/13 5:01:00 AM,C,11
4/7/13 9:01:00 AM,C,11
4/7/13 1:01:00 PM,C,11.5
4/7/13 5:01:00 PM,C,11.5
4/7/13 9:01:00 PM,C,12
